id,account,timestamp,co2,temperature,humidity,door,motion,fp2,occupancy,user_id
589,ariwells2001@gmail.com,2023-06-02 09:48:00,1055.0,2540.0,5166.0,977338.0,76281.0,1.0,1.0,1
590,ariwells2001@gmail.com,2023-06-02 09:49:00,1055.0,2540.0,5166.0,1037336.0,136300.0,1.0,1.0,1
591,ariwells2001@gmail.com,2023-06-02 09:50:00,1055.0,2540.0,5166.0,1097329.0,9262.0,1.0,1.0,1
592,ariwells2001@gmail.com,2023-06-02 09:51:00,1105.0,2540.0,5166.0,1157347.0,69273.0,1.0,1.0,1
593,ariwells2001@gmail.com,2023-06-02 09:52:00,1105.0,2540.0,5166.0,1217322.0,5153.0,1.0,1.0,1
594,ariwells2001@gmail.com,2023-06-02 09:53:00,1105.0,2540.0,5166.0,1277342.0,65155.0,1.0,1.0,1
595,ariwells2001@gmail.com,2023-06-02 09:54:00,1105.0,2552.0,4920.0,1337331.0,125152.0,1.0,1.0,1
596,ariwells2001@gmail.com,2023-06-02 09:55:00,1105.0,2552.0,4920.0,1397354.0,185187.0,1.0,1.0,1
597,ariwells2001@gmail.com,2023-06-02 09:56:00,1125.0,2552.0,4920.0,1457333.0,245154.0,1.0,1.0,1
598,ariwells2001@gmail.com,2023-06-02 09:57:00,1125.0,2552.0,4920.0,1517327.0,43240.0,1.0,1.0,1
599,ariwells2001@gmail.com,2023-06-02 09:58:00,1125.0,2552.0,4920.0,1577315.0,103225.0,1.0,1.0,1
600,ariwells2001@gmail.com,2023-06-02 09:59:00,1125.0,2552.0,4920.0,1637332.0,163226.0,1.0,1.0,1
601,ariwells2001@gmail.com,2023-06-02 10:00:00,1125.0,2552.0,4920.0,1697326.0,43183.0,1.0,1.0,1
602,ariwells2001@gmail.com,2023-06-02 10:01:00,1138.0,2552.0,4920.0,1757332.0,103178.0,1.0,1.0,1
603,ariwells2001@gmail.com,2023-06-02 10:02:00,1138.0,2552.0,4920.0,1817370.0,44687.0,1.0,1.0,1
604,ariwells2001@gmail.com,2023-06-02 10:03:00,1138.0,2552.0,4920.0,1877334.0,18189.0,1.0,1.0,1
605,ariwells2001@gmail.com,2023-06-02 10:04:00,1138.0,2552.0,4920.0,1937391.0,78238.0,1.0,1.0,1
606,ariwells2001@gmail.com,2023-06-02 10:05:00,1138.0,2552.0,4920.0,1997327.0,50467.0,1.0,1.0,1
607,ariwells2001@gmail.com,2023-06-02 10:06:00,1127.0,2592.0,4920.0,2057357.0,110498.0,1.0,1.0,1
608,ariwells2001@gmail.com,2023-06-02 10:07:00,1127.0,2592.0,4920.0,2117351.0,43124.0,1.0,1.0,1
609,ariwells2001@gmail.com,2023-06-02 10:08:00,1127.0,2592.0,4920.0,2177423.0,37228.0,1.0,1.0,1
610,ariwells2001@gmail.com,2023-06-02 10:09:00,1127.0,2592.0,4920.0,2237330.0,34256.0,1.0,1.0,1
611,ariwells2001@gmail.com,2023-06-02 10:10:00,1127.0,2592.0,4920.0,2297336.0,94253.0,1.0,1.0,1
612,ariwells2001@gmail.com,2023-06-02 10:11:00,1115.0,2592.0,4920.0,2357340.0,154244.0,1.0,1.0,1
613,ariwells2001@gmail.com,2023-06-02 10:12:00,1115.0,2592.0,4920.0,2417813.0,214741.0,1.0,1.0,1
614,ariwells2001@gmail.com,2023-06-02 10:13:00,1115.0,2592.0,4920.0,2477496.0,274312.0,1.0,1.0,1
615,ariwells2001@gmail.com,2023-06-02 10:14:00,1115.0,2592.0,4920.0,2537319.0,334249.0,1.0,1.0,1
616,ariwells2001@gmail.com,2023-06-02 10:15:00,1115.0,2592.0,4920.0,2597341.0,394257.0,1.0,1.0,1
617,ariwells2001@gmail.com,2023-06-02 10:16:00,1096.0,2592.0,4920.0,2657368.0,3161.0,1.0,1.0,1
618,ariwells2001@gmail.com,2023-06-02 10:17:00,1096.0,2592.0,4920.0,2717343.0,63146.0,1.0,1.0,1
619,ariwells2001@gmail.com,2023-06-02 10:18:00,1096.0,2592.0,4920.0,2777371.0,123162.0,1.0,1.0,1
620,ariwells2001@gmail.com,2023-06-02 10:19:00,1096.0,2592.0,4920.0,2837411.0,1521.0,1.0,1.0,1
621,ariwells2001@gmail.com,2023-06-02 10:20:00,1096.0,2592.0,4920.0,2897337.0,61428.0,1.0,1.0,1
622,ariwells2001@gmail.com,2023-06-02 10:21:00,1083.0,2592.0,4920.0,2957359.0,121475.0,1.0,1.0,1
623,ariwells2001@gmail.com,2023-06-02 10:22:00,1083.0,2592.0,4920.0,3017823.0,57742.0,1.0,1.0,1
624,ariwells2001@gmail.com,2023-06-02 10:23:00,1083.0,2592.0,4920.0,3077366.0,43960.0,1.0,1.0,1
625,ariwells2001@gmail.com,2023-06-02 10:24:00,1083.0,2592.0,4920.0,3137323.0,103940.0,1.0,1.0,1
626,ariwells2001@gmail.com,2023-06-02 10:25:00,1083.0,2592.0,4920.0,3197368.0,163971.0,1.0,1.0,1
627,ariwells2001@gmail.com,2023-06-02 10:26:00,1067.0,2592.0,4920.0,3257339.0,9802.0,1.0,1.0,1
628,ariwells2001@gmail.com,2023-06-02 10:27:00,1067.0,2592.0,4920.0,3317360.0,69823.0,1.0,1.0,1
629,ariwells2001@gmail.com,2023-06-02 10:28:00,1067.0,2592.0,4920.0,3377827.0,129817.0,1.0,1.0,1
630,ariwells2001@gmail.com,2023-06-02 10:29:00,1067.0,2592.0,4920.0,3437324.0,189795.0,1.0,1.0,1
631,ariwells2001@gmail.com,2023-06-02 10:30:00,1067.0,2592.0,4920.0,3497374.0,7197.0,1.0,1.0,1
632,ariwells2001@gmail.com,2023-06-02 10:31:00,1064.0,2592.0,4920.0,10698.0,8993.0,1.0,1.0,1
633,ariwells2001@gmail.com,2023-06-02 10:32:00,1064.0,2592.0,4920.0,70667.0,68995.0,1.0,1.0,1
634,ariwells2001@gmail.com,2023-06-02 10:33:00,1064.0,2592.0,4920.0,130680.0,16529.0,1.0,1.0,1
635,ariwells2001@gmail.com,2023-06-02 10:34:00,1064.0,2592.0,4920.0,190685.0,76515.0,1.0,1.0,1
636,ariwells2001@gmail.com,2023-06-02 10:35:00,1064.0,2592.0,4920.0,251368.0,49015.0,1.0,1.0,1
637,ariwells2001@gmail.com,2023-06-02 10:36:00,821.0,2592.0,4920.0,34243.0,51018.0,1.0,1.0,1
638,ariwells2001@gmail.com,2023-06-02 10:37:00,821.0,2592.0,4920.0,94188.0,110954.0,1.0,1.0,1
639,ariwells2001@gmail.com,2023-06-02 10:38:00,821.0,2592.0,4920.0,155343.0,29102.0,1.0,1.0,1
640,ariwells2001@gmail.com,2023-06-02 10:39:00,821.0,2592.0,4920.0,214185.0,89112.0,1.0,1.0,1
641,ariwells2001@gmail.com,2023-06-02 10:40:00,821.0,2592.0,4920.0,274167.0,53847.0,1.0,1.0,1
642,ariwells2001@gmail.com,2023-06-02 10:41:00,887.0,2592.0,4920.0,334247.0,113913.0,1.0,1.0,1
643,ariwells2001@gmail.com,2023-06-02 10:42:00,887.0,2592.0,4920.0,395209.0,173848.0,1.0,1.0,1
644,ariwells2001@gmail.com,2023-06-02 10:43:00,887.0,2592.0,4920.0,454212.0,46180.0,1.0,1.0,1
645,ariwells2001@gmail.com,2023-06-02 10:44:00,887.0,2592.0,4920.0,514192.0,106169.0,1.0,1.0,1
646,ariwells2001@gmail.com,2023-06-02 10:45:00,887.0,2592.0,4920.0,574183.0,49929.0,1.0,1.0,1
647,ariwells2001@gmail.com,2023-06-02 10:46:00,937.0,2592.0,4920.0,634222.0,38207.0,1.0,1.0,1
648,ariwells2001@gmail.com,2023-06-02 10:47:00,937.0,2592.0,4920.0,694233.0,98210.0,1.0,1.0,1
649,ariwells2001@gmail.com,2023-06-02 10:48:00,937.0,2592.0,4920.0,754228.0,56874.0,1.0,1.0,1
650,ariwells2001@gmail.com,2023-06-02 10:49:00,937.0,2624.0,5333.0,814184.0,25766.0,1.0,1.0,1
651,ariwells2001@gmail.com,2023-06-02 10:50:00,937.0,2624.0,5333.0,874193.0,85763.0,1.0,1.0,1
652,ariwells2001@gmail.com,2023-06-02 10:51:00,988.0,2624.0,5333.0,934214.0,19537.0,1.0,1.0,1
653,ariwells2001@gmail.com,2023-06-02 10:52:00,988.0,2624.0,5333.0,994214.0,79562.0,1.0,1.0,1
654,ariwells2001@gmail.com,2023-06-02 10:53:00,988.0,2624.0,5333.0,1054191.0,944.0,1.0,1.0,1
655,ariwells2001@gmail.com,2023-06-02 10:54:00,988.0,2624.0,5333.0,1115424.0,60959.0,1.0,1.0,1
656,ariwells2001@gmail.com,2023-06-02 10:55:00,988.0,2645.0,5333.0,1174198.0,120933.0,1.0,1.0,1
657,ariwells2001@gmail.com,2023-06-02 10:56:00,1005.0,2645.0,5333.0,1234182.0,56045.0,1.0,1.0,1
658,ariwells2001@gmail.com,2023-06-02 10:57:00,1005.0,2645.0,5333.0,1295133.0,53874.0,1.0,1.0,1
659,ariwells2001@gmail.com,2023-06-02 10:58:00,1005.0,2645.0,5333.0,1354646.0,52239.0,1.0,1.0,1
660,ariwells2001@gmail.com,2023-06-02 10:59:00,1005.0,2645.0,5333.0,1414181.0,10449.0,1.0,1.0,1
661,ariwells2001@gmail.com,2023-06-02 11:00:00,1005.0,2645.0,5333.0,1474714.0,70483.0,1.0,1.0,1
662,ariwells2001@gmail.com,2023-06-02 11:01:00,1025.0,2645.0,5333.0,1534192.0,130443.0,1.0,1.0,1
663,ariwells2001@gmail.com,2023-06-02 11:02:00,1025.0,2645.0,5333.0,1594245.0,190464.0,1.0,1.0,1
664,ariwells2001@gmail.com,2023-06-02 11:03:00,1025.0,2645.0,5333.0,1654267.0,250538.0,1.0,1.0,1
665,ariwells2001@gmail.com,2023-06-02 11:04:00,1025.0,2645.0,5333.0,1714193.0,310457.0,1.0,1.0,1
666,ariwells2001@gmail.com,2023-06-02 11:05:00,1025.0,2645.0,5333.0,1775257.0,17299.0,1.0,1.0,1
667,ariwells2001@gmail.com,2023-06-02 11:06:00,1045.0,2645.0,5333.0,1834183.0,77284.0,1.0,1.0,1
668,ariwells2001@gmail.com,2023-06-02 11:07:00,1045.0,2645.0,5333.0,1894268.0,35616.0,1.0,1.0,1
669,ariwells2001@gmail.com,2023-06-02 11:08:00,1045.0,2645.0,5333.0,1954189.0,95604.0,1.0,1.0,1
670,ariwells2001@gmail.com,2023-06-02 11:09:00,1045.0,2645.0,5333.0,2014238.0,155638.0,1.0,1.0,1
671,ariwells2001@gmail.com,2023-06-02 11:10:00,1045.0,2645.0,5333.0,2074239.0,215662.0,1.0,1.0,1
672,ariwells2001@gmail.com,2023-06-02 11:11:00,1050.0,2645.0,5333.0,2134196.0,275620.0,1.0,1.0,1
673,ariwells2001@gmail.com,2023-06-02 11:12:00,1050.0,2645.0,5333.0,2194175.0,19331.0,1.0,1.0,1
674,ariwells2001@gmail.com,2023-06-02 11:13:00,1050.0,2645.0,5333.0,2254233.0,13866.0,1.0,1.0,1
675,ariwells2001@gmail.com,2023-06-02 11:14:00,1050.0,2645.0,5333.0,2314157.0,73816.0,1.0,1.0,1
676,ariwells2001@gmail.com,2023-06-02 11:15:00,1050.0,2645.0,5333.0,2374188.0,133828.0,1.0,1.0,1
677,ariwells2001@gmail.com,2023-06-02 11:16:00,1047.0,2645.0,5333.0,2434732.0,53825.0,1.0,1.0,1
678,ariwells2001@gmail.com,2023-06-02 11:17:00,1047.0,2645.0,5333.0,2494252.0,29198.0,1.0,1.0,1
679,ariwells2001@gmail.com,2023-06-02 11:18:00,1047.0,2645.0,5333.0,2554385.0,2734.0,1.0,1.0,1
680,ariwells2001@gmail.com,2023-06-02 11:19:00,1047.0,2645.0,5333.0,2614205.0,62737.0,1.0,1.0,1
681,ariwells2001@gmail.com,2023-06-02 11:20:00,1047.0,2645.0,5333.0,2674230.0,122760.0,1.0,1.0,1
682,ariwells2001@gmail.com,2023-06-02 11:21:00,1040.0,2645.0,5333.0,2734654.0,19453.0,1.0,1.0,1
683,ariwells2001@gmail.com,2023-06-02 11:22:00,1040.0,2645.0,5333.0,2794222.0,79012.0,1.0,1.0,1
684,ariwells2001@gmail.com,2023-06-02 11:23:00,1040.0,2645.0,5333.0,2854227.0,58199.0,1.0,1.0,1
685,ariwells2001@gmail.com,2023-06-02 11:24:00,1040.0,2645.0,5333.0,49821.0,56303.0,1.0,0.0,1
686,ariwells2001@gmail.com,2023-06-02 11:25:00,1040.0,2645.0,5333.0,110048.0,116304.0,1.0,0.0,1
687,ariwells2001@gmail.com,2023-06-02 11:26:00,978.0,2645.0,4778.0,169838.0,176306.0,1.0,0.0,1
688,ariwells2001@gmail.com,2023-06-02 11:27:00,978.0,2645.0,4778.0,230432.0,236893.0,1.0,0.0,1
689,ariwells2001@gmail.com,2023-06-02 11:28:00,978.0,2645.0,4778.0,289878.0,296329.0,1.0,0.0,1
690,ariwells2001@gmail.com,2023-06-02 11:29:00,978.0,2645.0,4778.0,349855.0,356293.0,1.0,0.0,1
691,ariwells2001@gmail.com,2023-06-02 11:30:00,978.0,2645.0,4778.0,409872.0,416322.0,1.0,0.0,1
692,ariwells2001@gmail.com,2023-06-02 11:31:00,774.0,2594.0,4778.0,469973.0,476423.0,1.0,0.0,1
693,ariwells2001@gmail.com,2023-06-02 11:32:00,774.0,2594.0,4778.0,529851.0,536296.0,1.0,0.0,1
694,ariwells2001@gmail.com,2023-06-02 11:33:00,774.0,2594.0,4778.0,590341.0,596792.0,1.0,0.0,1
695,ariwells2001@gmail.com,2023-06-02 11:34:00,774.0,2594.0,4778.0,649860.0,656287.0,1.0,0.0,1
696,ariwells2001@gmail.com,2023-06-02 11:35:00,774.0,2594.0,4778.0,709916.0,716300.0,1.0,0.0,1
697,ariwells2001@gmail.com,2023-06-02 11:36:00,665.0,2594.0,4778.0,770986.0,777414.0,1.0,0.0,1
698,ariwells2001@gmail.com,2023-06-02 11:37:00,665.0,2594.0,4778.0,829832.0,836291.0,1.0,0.0,1
699,ariwells2001@gmail.com,2023-06-02 11:38:00,665.0,2594.0,4778.0,889884.0,896310.0,1.0,0.0,1
700,ariwells2001@gmail.com,2023-06-02 11:39:00,665.0,2594.0,4778.0,950045.0,956500.0,1.0,0.0,1
701,ariwells2001@gmail.com,2023-06-02 11:40:00,665.0,2594.0,4778.0,1010934.0,1016304.0,1.0,0.0,1
702,ariwells2001@gmail.com,2023-06-02 11:41:00,625.0,2594.0,4778.0,1069816.0,1076289.0,1.0,0.0,1
703,ariwells2001@gmail.com,2023-06-02 11:42:00,625.0,2594.0,4778.0,1129836.0,1136300.0,1.0,0.0,1
704,ariwells2001@gmail.com,2023-06-02 11:43:00,625.0,2554.0,5106.0,1190558.0,1197001.0,1.0,0.0,1
705,ariwells2001@gmail.com,2023-06-02 11:44:00,625.0,2554.0,5106.0,1249853.0,1256313.0,1.0,0.0,1
706,ariwells2001@gmail.com,2023-06-02 11:45:00,625.0,2554.0,5106.0,1310478.0,1316931.0,1.0,0.0,1
707,ariwells2001@gmail.com,2023-06-02 11:46:00,595.0,2554.0,5106.0,1369882.0,1376300.0,1.0,0.0,1
708,ariwells2001@gmail.com,2023-06-02 11:47:00,595.0,2554.0,5106.0,1429843.0,1436303.0,1.0,1.0,1
709,ariwells2001@gmail.com,2023-06-02 11:48:00,595.0,2554.0,5106.0,46886.0,48484.0,1.0,1.0,1
710,ariwells2001@gmail.com,2023-06-02 11:49:00,595.0,2554.0,5106.0,106924.0,108501.0,1.0,1.0,1
711,ariwells2001@gmail.com,2023-06-02 11:50:00,595.0,2554.0,5106.0,166890.0,168469.0,1.0,1.0,1
712,ariwells2001@gmail.com,2023-06-02 11:51:00,589.0,2539.0,5106.0,226892.0,228477.0,1.0,1.0,1
713,ariwells2001@gmail.com,2023-06-02 11:52:00,589.0,2539.0,5106.0,286874.0,1379.0,1.0,0.0,1
714,ariwells2001@gmail.com,2023-06-02 11:53:00,589.0,2539.0,5106.0,50022.0,61378.0,0.0,0.0,1
715,ariwells2001@gmail.com,2023-06-02 11:54:00,589.0,2539.0,5106.0,109547.0,121396.0,0.0,0.0,1
716,ariwells2001@gmail.com,2023-06-02 11:55:00,589.0,2539.0,5106.0,169549.0,181392.0,0.0,0.0,1
717,ariwells2001@gmail.com,2023-06-02 11:56:00,598.0,2539.0,5106.0,229499.0,241375.0,0.0,0.0,1
718,ariwells2001@gmail.com,2023-06-02 11:57:00,598.0,2539.0,5106.0,289581.0,301393.0,0.0,0.0,1
719,ariwells2001@gmail.com,2023-06-02 11:58:00,598.0,2539.0,5106.0,349642.0,361499.0,0.0,0.0,1
720,ariwells2001@gmail.com,2023-06-02 11:59:00,598.0,2539.0,5106.0,409587.0,421435.0,0.0,0.0,1
721,ariwells2001@gmail.com,2023-06-02 12:00:00,598.0,2539.0,5106.0,469532.0,481380.0,0.0,0.0,1
722,ariwells2001@gmail.com,2023-06-02 12:01:00,583.0,2539.0,5106.0,530924.0,541372.0,0.0,0.0,1
723,ariwells2001@gmail.com,2023-06-02 12:02:00,583.0,2539.0,5106.0,589557.0,601401.0,0.0,0.0,1
724,ariwells2001@gmail.com,2023-06-02 12:03:00,583.0,2539.0,5106.0,649526.0,661377.0,0.0,0.0,1
725,ariwells2001@gmail.com,2023-06-02 12:04:00,583.0,2539.0,5106.0,709743.0,721380.0,0.0,0.0,1
726,ariwells2001@gmail.com,2023-06-02 12:05:00,583.0,2539.0,5106.0,770018.0,781368.0,0.0,0.0,1
727,ariwells2001@gmail.com,2023-06-02 12:06:00,559.0,2539.0,5106.0,829555.0,841395.0,0.0,0.0,1
728,ariwells2001@gmail.com,2023-06-02 12:07:00,559.0,2539.0,5106.0,889514.0,901364.0,0.0,0.0,1
729,ariwells2001@gmail.com,2023-06-02 12:08:00,559.0,2539.0,5106.0,949533.0,961377.0,0.0,0.0,1
730,ariwells2001@gmail.com,2023-06-02 12:09:00,559.0,2539.0,5106.0,1009518.0,1021371.0,0.0,0.0,1
731,ariwells2001@gmail.com,2023-06-02 12:10:00,559.0,2539.0,5106.0,1069546.0,1081400.0,0.0,0.0,1
732,ariwells2001@gmail.com,2023-06-02 12:11:00,542.0,2539.0,5106.0,1130247.0,1141487.0,0.0,0.0,1
733,ariwells2001@gmail.com,2023-06-02 12:12:00,542.0,2539.0,5106.0,1189532.0,1201384.0,0.0,0.0,1
734,ariwells2001@gmail.com,2023-06-02 12:13:00,542.0,2539.0,5106.0,1250010.0,1261865.0,0.0,0.0,1
735,ariwells2001@gmail.com,2023-06-02 12:14:00,542.0,2539.0,5106.0,1309524.0,1321380.0,0.0,0.0,1
736,ariwells2001@gmail.com,2023-06-02 12:15:00,542.0,2539.0,5106.0,1369547.0,1381393.0,0.0,0.0,1
737,ariwells2001@gmail.com,2023-06-02 12:16:00,525.0,2539.0,5106.0,1429542.0,1441385.0,0.0,0.0,1
738,ariwells2001@gmail.com,2023-06-02 12:17:00,525.0,2539.0,5106.0,1489543.0,1501379.0,0.0,0.0,1
739,ariwells2001@gmail.com,2023-06-02 12:18:00,525.0,2539.0,5106.0,1549526.0,1561367.0,0.0,0.0,1
740,ariwells2001@gmail.com,2023-06-02 12:19:00,525.0,2539.0,5106.0,1609520.0,1621366.0,0.0,0.0,1
741,ariwells2001@gmail.com,2023-06-02 12:20:00,525.0,2539.0,5106.0,1669527.0,1681374.0,0.0,0.0,1
742,ariwells2001@gmail.com,2023-06-02 12:21:00,516.0,2539.0,5106.0,1729535.0,1741381.0,0.0,0.0,1
743,ariwells2001@gmail.com,2023-06-02 12:22:00,516.0,2539.0,5106.0,1789564.0,1801376.0,0.0,0.0,1
744,ariwells2001@gmail.com,2023-06-02 12:23:00,516.0,2539.0,5106.0,1849553.0,1861390.0,0.0,0.0,1
745,ariwells2001@gmail.com,2023-06-02 12:24:00,516.0,2539.0,5106.0,1909517.0,1921371.0,0.0,0.0,1
746,ariwells2001@gmail.com,2023-06-02 12:25:00,516.0,2539.0,5106.0,1970209.0,1981482.0,0.0,0.0,1
747,ariwells2001@gmail.com,2023-06-02 12:26:00,507.0,2539.0,5106.0,2029596.0,2041448.0,0.0,0.0,1
748,ariwells2001@gmail.com,2023-06-02 12:27:00,507.0,2539.0,5106.0,2089530.0,2101375.0,0.0,0.0,1
749,ariwells2001@gmail.com,2023-06-02 12:28:00,507.0,2539.0,5106.0,2149535.0,2161368.0,0.0,0.0,1
750,ariwells2001@gmail.com,2023-06-02 12:29:00,507.0,2539.0,5106.0,2209530.0,2221375.0,0.0,0.0,1
751,ariwells2001@gmail.com,2023-06-02 12:30:00,507.0,2539.0,5106.0,2269546.0,2281397.0,0.0,0.0,1
752,ariwells2001@gmail.com,2023-06-02 12:31:00,504.0,2539.0,5106.0,2329569.0,2341378.0,0.0,0.0,1
753,ariwells2001@gmail.com,2023-06-02 12:32:00,504.0,2539.0,5106.0,2389571.0,2401420.0,0.0,0.0,1
754,ariwells2001@gmail.com,2023-06-02 12:33:00,504.0,2539.0,5106.0,2449739.0,2461573.0,0.0,0.0,1
755,ariwells2001@gmail.com,2023-06-02 12:34:00,504.0,2539.0,5106.0,2509539.0,2521397.0,0.0,0.0,1
756,ariwells2001@gmail.com,2023-06-02 12:35:00,504.0,2539.0,5106.0,2569525.0,2581372.0,0.0,0.0,1
757,ariwells2001@gmail.com,2023-06-02 12:36:00,493.0,2539.0,5106.0,2629533.0,2641373.0,0.0,0.0,1
758,ariwells2001@gmail.com,2023-06-02 12:37:00,493.0,2539.0,5106.0,2690006.0,2701877.0,0.0,0.0,1
759,ariwells2001@gmail.com,2023-06-02 12:38:00,493.0,2506.0,5094.0,2749545.0,2761398.0,0.0,0.0,1
760,ariwells2001@gmail.com,2023-06-02 12:39:00,493.0,2506.0,5094.0,2810565.0,2822421.0,0.0,0.0,1
761,ariwells2001@gmail.com,2023-06-02 12:40:00,493.0,2506.0,5094.0,2870021.0,2881373.0,0.0,0.0,1
762,ariwells2001@gmail.com,2023-06-02 12:41:00,487.0,2506.0,5094.0,2929517.0,2941365.0,0.0,0.0,1
763,ariwells2001@gmail.com,2023-06-02 12:42:00,487.0,2506.0,5094.0,2989528.0,3001368.0,0.0,0.0,1
764,ariwells2001@gmail.com,2023-06-02 12:43:00,487.0,2506.0,5094.0,3049531.0,3061368.0,0.0,0.0,1
765,ariwells2001@gmail.com,2023-06-02 12:44:00,487.0,2506.0,5094.0,3109524.0,3121373.0,0.0,0.0,1
766,ariwells2001@gmail.com,2023-06-02 12:45:00,487.0,2506.0,5094.0,3169519.0,3181378.0,0.0,0.0,1
767,ariwells2001@gmail.com,2023-06-02 12:46:00,490.0,2506.0,5094.0,3229573.0,3241399.0,0.0,0.0,1
768,ariwells2001@gmail.com,2023-06-02 12:47:00,490.0,2506.0,5094.0,3289533.0,3301369.0,0.0,0.0,1
769,ariwells2001@gmail.com,2023-06-02 12:48:00,490.0,2506.0,5094.0,3349544.0,3361370.0,0.0,0.0,1
770,ariwells2001@gmail.com,2023-06-02 12:49:00,490.0,2506.0,5094.0,3409514.0,3421367.0,1.0,0.0,1
771,ariwells2001@gmail.com,2023-06-02 12:50:00,490.0,2506.0,5094.0,3469545.0,3481373.0,1.0,0.0,1
772,ariwells2001@gmail.com,2023-06-02 12:51:00,497.0,2506.0,5094.0,3529534.0,3541386.0,1.0,0.0,1
773,ariwells2001@gmail.com,2023-06-02 12:52:00,497.0,2488.0,5094.0,1761.0,24077.0,1.0,0.0,1
774,ariwells2001@gmail.com,2023-06-02 12:53:00,497.0,2488.0,5094.0,4364.0,8546.0,1.0,1.0,1
775,ariwells2001@gmail.com,2023-06-02 12:54:00,497.0,2488.0,5094.0,24310.0,8395.0,1.0,0.0,1
776,ariwells2001@gmail.com,2023-06-02 12:55:00,497.0,2488.0,5094.0,45405.0,68375.0,1.0,1.0,1
777,ariwells2001@gmail.com,2023-06-02 12:56:00,540.0,2488.0,5094.0,16120.0,32365.0,0.0,0.0,1
778,ariwells2001@gmail.com,2023-06-02 12:57:00,540.0,2488.0,5094.0,76315.0,92562.0,0.0,0.0,1
779,ariwells2001@gmail.com,2023-06-02 12:58:00,540.0,2488.0,5094.0,11773.0,26034.0,1.0,0.0,1
780,ariwells2001@gmail.com,2023-06-02 12:59:00,540.0,2488.0,5094.0,71588.0,86010.0,1.0,0.0,1
781,ariwells2001@gmail.com,2023-06-02 13:00:00,540.0,2488.0,5094.0,132117.0,146502.0,1.0,0.0,1
782,ariwells2001@gmail.com,2023-06-02 13:01:00,570.0,2488.0,5094.0,191603.0,206008.0,1.0,0.0,1
783,ariwells2001@gmail.com,2023-06-02 13:02:00,570.0,2488.0,5094.0,251596.0,266020.0,1.0,0.0,1
784,ariwells2001@gmail.com,2023-06-02 13:03:00,570.0,2488.0,5094.0,311704.0,326108.0,1.0,1.0,1
785,ariwells2001@gmail.com,2023-06-02 13:04:00,570.0,2488.0,5094.0,29446.0,59250.0,1.0,1.0,1
786,ariwells2001@gmail.com,2023-06-02 13:05:00,570.0,2488.0,5094.0,88918.0,118207.0,1.0,1.0,1
787,ariwells2001@gmail.com,2023-06-02 13:06:00,643.0,2488.0,5094.0,148405.0,178211.0,1.0,1.0,1
788,ariwells2001@gmail.com,2023-06-02 13:07:00,643.0,2488.0,5094.0,208472.0,238233.0,1.0,1.0,1
789,ariwells2001@gmail.com,2023-06-02 13:08:00,643.0,2488.0,5094.0,268507.0,298276.0,1.0,1.0,1
790,ariwells2001@gmail.com,2023-06-02 13:09:00,643.0,2488.0,5094.0,328671.0,1955.0,1.0,1.0,1
791,ariwells2001@gmail.com,2023-06-02 13:10:00,643.0,2488.0,5094.0,388431.0,61726.0,1.0,1.0,1
792,ariwells2001@gmail.com,2023-06-02 13:11:00,708.0,2488.0,5094.0,448423.0,121715.0,1.0,1.0,1
793,ariwells2001@gmail.com,2023-06-02 13:12:00,708.0,2488.0,5094.0,508546.0,181772.0,1.0,1.0,1
794,ariwells2001@gmail.com,2023-06-02 13:13:00,708.0,2488.0,5094.0,568921.0,242222.0,1.0,1.0,1
795,ariwells2001@gmail.com,2023-06-02 13:14:00,708.0,2488.0,5094.0,628399.0,8635.0,1.0,1.0,1
796,ariwells2001@gmail.com,2023-06-02 13:15:00,708.0,2488.0,5094.0,688450.0,9961.0,1.0,1.0,1
797,ariwells2001@gmail.com,2023-06-02 13:16:00,804.0,2488.0,5094.0,748434.0,69958.0,1.0,1.0,1
798,ariwells2001@gmail.com,2023-06-02 13:17:00,804.0,2488.0,5094.0,809462.0,53454.0,1.0,1.0,1
799,ariwells2001@gmail.com,2023-06-02 13:18:00,804.0,2488.0,5094.0,868468.0,112400.0,1.0,1.0,1
800,ariwells2001@gmail.com,2023-06-02 13:19:00,804.0,2488.0,5094.0,928902.0,15997.0,1.0,1.0,1
801,ariwells2001@gmail.com,2023-06-02 13:20:00,804.0,2488.0,5094.0,988454.0,10317.0,1.0,1.0,1
802,ariwells2001@gmail.com,2023-06-02 13:21:00,858.0,2488.0,5094.0,1048490.0,70385.0,1.0,1.0,1
803,ariwells2001@gmail.com,2023-06-02 13:22:00,858.0,2488.0,5094.0,1108443.0,23885.0,1.0,1.0,1
804,ariwells2001@gmail.com,2023-06-02 13:23:00,858.0,2488.0,5094.0,1169088.0,83851.0,1.0,1.0,1
805,ariwells2001@gmail.com,2023-06-02 13:24:00,858.0,2488.0,5094.0,1229360.0,33766.0,1.0,1.0,1
806,ariwells2001@gmail.com,2023-06-02 13:25:00,858.0,2488.0,5094.0,1288939.0,28893.0,1.0,1.0,1
807,ariwells2001@gmail.com,2023-06-02 13:26:00,907.0,2488.0,5094.0,1349490.0,16745.0,1.0,1.0,1
808,ariwells2001@gmail.com,2023-06-02 13:27:00,907.0,2488.0,5094.0,1408454.0,76729.0,1.0,1.0,1
809,ariwells2001@gmail.com,2023-06-02 13:28:00,907.0,2488.0,5094.0,1468509.0,13750.0,1.0,1.0,1
